article_id,ticker,company,headline,source,url,published_at,seen_at,source_timestamp,trading_date,timestamp_basis,gkg_record_id,company_match_reason,finbert_label,finbert_confidence,sentiment_score,human_label,human_notes
5af4ea94f765a79aca708839a917c108d9a6c0de,LT.NS,Larsen & Toubro,Q3FY24 Review: Larsen & Toubro: Consolidation likely before the next leap,indiainfoline.com,https://www.indiainfoline.com/article/earnings-results/q-fy-review-larsen-toubro-consolidation-likely-before-the-next-leap-1706681573981_1.html,,2024-01-31T13:15:00+05:30,20240131074500,2024-01-31,gdelt_gkg_observation,20240131074500-1251,Direct headline match with company alias,,,,DIRECTLY_RELEVANT,Institutional equity research review on Larsen & Toubro post Q3 results.
26f7b3b0f8ea0e31d69c11cc91c697e2d8f6a043,LT.NS,Larsen & Toubro,Larsen & Toubro records 15 per cent rise in Q3 profit; misses estimates,theweek.in,https://www.theweek.in/news/biz-tech/2024/01/30/larsen-and-toubro-records-15-per-cent-rise-in-q3-profit-misses-estimates.html,,2024-01-30T21:15:00+05:30,20240130154500,2024-01-31,gdelt_gkg_observation,20240130154500-1496,Direct headline match with company alias,,,,DIRECTLY_RELEVANT,The Week coverage of Larsen & Toubro Q3 results.
27bb2a6694e9685a68730e4db885c4743beddcf3,LT.NS,Larsen & Toubro,L&T Construction wins a mega EPC order for establishing Largest Renewable Generation Plant in UAE,uniindia.com,http://www.uniindia.com/l-t-construction-wins-a-mega-epc-order-for-establishing-largest-renewable-generation-plant-in-uae/business-economy/news/3133448.html,,2024-01-30T20:00:00+05:30,20240130143000,2024-01-31,gdelt_gkg_observation,20240130143000-407,Direct headline match with company alias,,,,DIRECTLY_RELEVANT,UNI wire report on L&T UAE solar EPC contract win.
0f3e7a624795a04fb6fbf2ae8e51e2f07cbcdc25,LT.NS,Larsen & Toubro,How global orders filled L&T's sails in the December quarter,livemint.com,https://www.livemint.com/companies/company-results/lt-q3-results-net-profit-jumps-15-yoy-to-rs-2-947-crore-revenue-rises-19-11706618947760.html,,2024-01-31T01:15:00+05:30,20240130194500,2024-01-31,gdelt_gkg_observation,20240130194500-1721,Direct headline match with company alias,,,,DIRECTLY_RELEVANT,In-depth analysis of L&T's international order inflow surge in Q3.
203c743a44066fbe178a58621ee7703e7c2eef37,LT.NS,Larsen & Toubro,INDIA STOCKS-Indian shares fall as L&T slides after results disappoint,marketscreener.com,https://www.marketscreener.com/news/latest/INDIA-STOCKS-Indian-shares-fall-as-L-T-slides-after-results-disappoint-45845910,,2024-01-31T09:45:00+05:30,20240131041500,2024-01-31,gdelt_gkg_observation,20240131041500-539,Direct headline match with company alias,,,,DIRECTLY_RELEVANT,Benchmark index impact: Nifty and Sensex dragged lower by heavy sell-off in L&T.
e59250c5493757ce4a8850972a050dad1571960b,LT.NS,Larsen & Toubro,"stock to watch today lt dr reddy voltas blue star tcs pnb fintech share market update mdn | Stock to Watch: L&T, Dr reddy, voltas. blue star समेत ये शेयर बाजार में भरेंगे दम, तैयार कर लें लिस्ट",prabhatkhabar.com,https://www.prabhatkhabar.com/business/stock-to-watch-today-lt-dr-reddy-voltas-blue-star-tcs-pnb-fintech-share-market-update-mdn,,2024-01-31T09:00:00+05:30,20240131033000,2024-01-31,gdelt_gkg_observation,20240131033000-T1285,Direct headline match with company alias,,,,DIRECTLY_RELEVANT,Hindi market watchlist highlighting L&T.
637b5a15bc9f1373e19ad1e2cbe5c1a48e81ae83,LT.NS,Larsen & Toubro,L&T Construction bags mega EPC order for establishing 1800MWac Solar Photovoltaic Plant in UAE,wn.com,https://article.wn.com/view/2024/01/30/L_T_Construction_bags_mega_EPC_order_for_establishing_1800MW,,2024-01-30T15:45:00+05:30,20240130101500,2024-01-31,gdelt_gkg_observation,20240130101500-879,Direct headline match with company alias,,,,DIRECTLY_RELEVANT,Detailed project parameters for L&T's 1.8 GW solar photovoltaic contract in UAE.
0983139966282377888c0a1c60553aaa59ab63ce,LT.NS,Larsen & Toubro,Saudi impact: Shares of Indian heavyweight L&T plummet over concerns around Aramco projects,upstreamonline.com,https://www.upstreamonline.com/field-development/saudi-impact-shares-of-indian-heavyweight-l-t-plummet-over-concerns-around-aramco-projects/2-1-1591032,,2024-01-31T11:45:00+05:30,20240131061500,2024-01-31,gdelt_gkg_observation,20240131061500-88,Direct headline match with company alias,,,,DIRECTLY_RELEVANT,Upstream energy report on L&T stock plummeting following Saudi Aramco capex pause announcement.
d0cf177dbe207d9562b4e654f4cf14c7b24bb533,LT.NS,Larsen & Toubro,"L&T net profit grows 15% to Rs 2,947cr in Q3",indiatimes.com,https://timesofindia.indiatimes.com/business/india-business/lt-net-profit-grows-15-to-2947cr-in-q3/articleshow/107273632.cms,,2024-01-31T05:15:00+05:30,20240130234500,2024-01-31,gdelt_gkg_observation,20240130234500-1674,Direct headline match with company alias,,,,DIRECTLY_RELEVANT,Times of India coverage of L&T Q3 net profit.
ab43a8199d4ea836f623399206f7f9645010c848,LT.NS,Larsen & Toubro,L&T Q3 misses Street estimates but brokerages remain optimistic. Here's why,moneycontrol.com,https://www.moneycontrol.com/news/business/markets/lt-q3-misses-street-estimates-but-brokerages-remain-optimistic-heres-why-12158391.html,,2024-01-31T09:15:00+05:30,20240131034500,2024-01-31,gdelt_gkg_observation,20240131034500-447,Direct headline match with company alias,,,,DIRECTLY_RELEVANT,Brokerage reaction analysis on L&T stock post Q3 results.
410eb465f3faa217c16876054b3c120d7895e594,LT.NS,Larsen & Toubro,L&T Shares Slump Over 4% On Lower Than Expected Margins,menafn.com,https://menafn.com/1107790477/LT-Shares-Slump-Over-4-On-Lower-Than-Expected-Margins,2024-01-31T05:30:00+05:30,2024-01-31T17:45:00+05:30,20240131121500,2024-02-01,publisher_published_at,20240131121500-1431,Direct headline match with company alias,,,,DIRECTLY_RELEVANT,MENAFN report on L&T stock price drop due to EPC margin pressure.
0db3b82ed451812a62662cde2418120675f0033c,LT.NS,Larsen & Toubro,"Jefferies maintains a 'Buy' rating on L&T and foresees 14% upside, anticipates substantial growth - Market News",financialexpress.com,https://www.financialexpress.com/market/jefferies-maintains-a-buy-rating-on-lampt-and-foresees-14-upside-anticipates-substantial-growth-3379747,2024-01-31T12:50:00+05:30,2024-01-31T16:00:00+05:30,20240131103000,2024-02-01,publisher_published_at,20240131103000-1347,Direct headline match with company alias,,,,DIRECTLY_RELEVANT,Jefferies institutional research note maintaining Buy rating on L&T with 14% upside.
be6dca45d100ea16fa67dd7a5ceaa6b84dca50f8,LT.NS,Larsen & Toubro,L&T Construction Wins a Mega EPC Order for establishing Largest Renewable Generation Plant in United Arab Emirates,energycentral.com,https://energycentral.com/news/lt-construction-wins-mega-epc-order-establishing-largest-renewable-generation-plant-united-0,2024-01-31T18:58:00+05:30,2024-02-01T00:15:00+05:30,20240131184500,2024-02-01,publisher_published_at,20240131184500-779,Direct headline match with company alias,,,,DIRECTLY_RELEVANT,Energy Central industry report on L&T's UAE solar contract.
66a537e76f266519ab9c5c8918a57924099ce274,LT.NS,Larsen & Toubro,"Gainers & Losers: Policybazaar, L&T among top 5 stocks that hogged limelight on Wednesday",indiatimes.com,https://economictimes.indiatimes.com/markets/web-stories/gainers-amp-losers-policybazaar-lampt-among-top-5-stocks-that-hogged-limelight-on-wednesday/slideshow/107293672.cms,,2024-02-01T01:00:00+05:30,20240131193000,2024-02-01,gdelt_gkg_observation,20240131193000-2100,Direct headline match with company alias,,,,DIRECTLY_RELEVANT,Economic Times daily market wrap featuring L&T.
3d9941ade4c2aa3415be1221903bb1aea6f9dd82,LT.NS,Larsen & Toubro,"Gainers & Losers: Policybazaar, L&T among top 5 stocks that hogged limelight on Wednesday",indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/news/gainers-amp-losers-policybazaar-lampt-among-top-5-stocks-that-hogged-limelight-on-wednesday/slideshow/107293672.cms,,2024-01-31T17:15:00+05:30,20240131114500,2024-02-01,gdelt_gkg_observation,20240131114500-1169,Direct headline match with company alias,,,,DIRECTLY_RELEVANT,Slide summary of top market movers featuring L&T.
0aca3c8b2704d874e3b7206ce855473086b46cdf,LT.NS,Larsen & Toubro,"Margin concerns, uncertainties regarding overseas order flow likely to drag L&T valuation",indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/news/margin-concerns-uncertainties-regarding-overseas-order-flow-likely-to-drag-lt-valuation/articleshow/107296913.cms,,2024-01-31T19:30:00+05:30,20240131140000,2024-02-01,gdelt_gkg_observation,20240131140000-2024,Direct headline match with company alias,,,,DIRECTLY_RELEVANT,Valuation and margin compression analysis for L&T following Saudi Aramco announcement.
